"Dates","Price"
"2021-06-24",560.7
"2021-06-25",570.76
"2021-06-28",572.88
"2021-06-29",573.38
"2021-06-30",565.9
"2021-07-01",571.63
"2021-07-02",572.78
"2021-07-05",584.91
"2021-07-06",585.44
"2021-07-07",574.2
"2021-07-08",575.78
"2021-07-09",569.82
"2021-07-12",578.37
"2021-07-13",580.7
"2021-07-14",578.62
"2021-07-15",581.96
"2021-07-16",580.44
"2021-07-19",566.86
"2021-07-20",545.44
"2021-07-21",545.99
"2021-07-22",554.64
"2021-07-23",562.6
"2021-07-26",561.55
"2021-07-27",563.14
"2021-07-28",547.63
"2021-07-29",553.91
"2021-07-30",577.14
"2021-08-02",570.48
"2021-08-03",570.29
"2021-08-04",572.22
"2021-08-05",568.4
"2021-08-06",568.07
"2021-08-09",539.68
"2021-08-10",513.83
"2021-08-11",519.72
"2021-08-12",524.17
"2021-08-13",515.26
"2021-08-16",531.67
"2021-08-17",528.32
"2021-08-18",519.63
"2021-08-19",513.51
"2021-08-20",501.26
"2021-08-23",499.51
"2021-08-24",516.52
"2021-08-25",523.37
"2021-08-26",520.19
"2021-08-27",512.03
"2021-08-30",528.3
"2021-08-31",527.7
"2021-09-01",527.86
"2021-09-02",533.77
"2021-09-03",531.02
"2021-09-06",550.4
"2021-09-07",550.49
"2021-09-08",539.29
"2021-09-09",531.51
"2021-09-10",528.89
"2021-09-13",526.4
"2021-09-14",524.94
"2021-09-15",524.12
"2021-09-16",528.06
"2021-09-17",504.43
"2021-09-20",489.2
"2021-09-21",472.5
"2021-09-22",482.85
"2021-09-23",495.21
"2021-09-24",499.57
"2021-09-27",493.77
"2021-09-28",504.41
"2021-09-29",492.1
"2021-09-30",468.94
"2021-10-01",482.29
"2021-10-04",491.92
"2021-10-05",495.89
"2021-10-06",500.73
"2021-10-07",491.5
"2021-10-08",497.7
"2021-10-11",501.26
"2021-10-12",501.53
"2021-10-13",497.44
"2021-10-14",511.14
"2021-10-15",522.45
"2021-10-18",524.44
"2021-10-19",518.66
"2021-10-20",533.91
"2021-10-21",548.54
"2021-10-22",538.58
"2021-10-25",546.43
"2021-10-26",552.93
"2021-10-27",543.19
"2021-10-28",540.43
"2021-10-29",538.94
"2021-11-02",532.02
"2021-11-03",526.41
"2021-11-04",521.12
"2021-11-05",534.85
"2021-11-08",541.55
"2021-11-09",549.73
"2021-11-10",545.87
"2021-11-12",562.14
"2021-11-15",565
"2021-11-16",561.62
"2021-11-17",559.24
"2021-11-18",560.51
"2021-11-19",557.09
"2021-11-22",549.86
"2021-11-23",536.07
"2021-11-24",515.43
"2021-11-25",516.14
"2021-11-26",518.7
"2021-11-29",487.58
"2021-11-30",482.15
"2021-12-01",473.12
"2021-12-02",465.03
"2021-12-03",467.19
"2021-12-06",469.44
"2021-12-07",471.42
"2021-12-08",479.49
"2021-12-09",476.17
"2021-12-10",466.91
"2021-12-13",471.32
"2021-12-14",473.7
"2021-12-15",463.42
"2021-12-16",454.82
"2021-12-17",474.82
"2021-12-20",474.98
"2021-12-21",467.83
"2021-12-22",474.55
"2021-12-23",482.27
"2021-12-27",483.87
"2021-12-28",488.84
"2021-12-29",491.97
"2021-12-30",486.88
"2022-01-03",489.84
"2022-01-04",477.9
"2022-01-05",487.24
"2022-01-07",467.02
"2022-01-10",470.03
"2022-01-11",467.38
"2022-01-12",480.19
"2022-01-13",492.55
"2022-01-14",489.15
"2022-01-17",483.72
"2022-01-18",484.63
"2022-01-19",495.27
"2022-01-20",512.46
"2022-01-21",524.21
"2022-01-24",511.04
"2022-01-25",493.63
"2022-01-26",499.45
"2022-01-27",502.95
"2022-01-28",478.25
"2022-01-31",471.81
"2022-02-01",474.81
"2022-02-02",479.9
"2022-02-03",484.6
"2022-02-04",479.49
"2022-02-07",483.67
"2022-02-08",495.15
"2022-02-09",496.59
"2022-02-10",502.15
"2022-02-11",506.35
"2022-02-14",506.9
"2022-02-15",519.8
"2022-02-16",505.03
"2022-02-17",511.97
"2022-02-18",514.72
"2022-02-21",516.81
"2022-02-22",517.64
"2022-02-23",527.95
"2022-02-24",533.7
"2022-02-25",539.64
"2022-02-28",518
"2022-03-01",529.61
"2022-03-02",564.21
"2022-03-03",566.63
"2022-03-04",569.24
"2022-03-07",594.24
"2022-03-08",593.86
"2022-03-09",618.44
"2022-03-10",577.84
"2022-03-11",586.72
"2022-03-14",587.48
"2022-03-15",566.34
"2022-03-16",560.79
"2022-03-17",551.22
"2022-03-18",568.3
"2022-03-21",557.5
"2022-03-22",562.61
"2022-03-23",554.78
"2022-03-24",566.27
"2022-03-25",583.5
"2022-03-28",580.09
"2022-03-29",571.06
"2022-03-30",559.78
"2022-03-31",567.85
"2022-04-01",564.66
"2022-04-04",556.13
"2022-04-05",554.74
"2022-04-06",556.87
"2022-04-07",554.96
"2022-04-08",562.3
"2022-04-11",566.37
"2022-04-12",577.39
"2022-04-13",591.14
"2022-04-14",598.04
"2022-04-19",594.9
"2022-04-20",589.81
"2022-04-21",581.73
"2022-04-22",572.82
"2022-04-25",561.64
"2022-04-26",536.17
"2022-04-27",533.27
"2022-04-28",536.75
"2022-04-29",536.62
"2022-05-02",537.07
"2022-05-04",532.56
"2022-05-05",530.97
"2022-05-06",536.36
"2022-05-09",536.32
"2022-05-10",532.9
"2022-05-11",494.5
"2022-05-12",499.37
"2022-05-13",481.39
"2022-05-16",489.91
"2022-05-17",503.99
"2022-05-18",506.42
"2022-05-19",496.68
"2022-05-20",502.24
"2022-05-23",497.73
"2022-05-24",498.59
"2022-05-25",503.45
"2022-05-26",503.58
"2022-05-27",502.72
"2022-05-30",517.61
"2022-05-31",518.29
"2022-06-01",504.65
"2022-06-02",511.48
"2022-06-03",519.29
"2022-06-06",519.29
"2022-06-07",513.75
"2022-06-08",525.17
"2022-06-09",526.16
"2022-06-10",521.48
"2022-06-13",512.37
"2022-06-14",485.88
"2022-06-15",473.01
"2022-06-17",489.09
"2022-06-20",473.26
"2022-06-21",476.91
"2022-06-22",483.54
"2022-06-23",483.18
"2022-06-24",468.33
"2022-06-27",457.41
"2022-06-28",458.18
"2022-06-29",451.37
"2022-06-30",443.06
"2022-07-01",429.21
"2022-07-04",419.8
"2022-07-05",418.57
"2022-07-06",406.18
"2022-07-07",406.91
"2022-07-08",406.7
"2022-07-11",405.73
"2022-07-12",407.17
"2022-07-13",402.54
"2022-07-14",407.64
"2022-07-15",392.17
"2022-07-18",400
"2022-07-19",401.61
"2022-07-20",400.53
"2022-07-21",400.74
"2022-07-22",400.97
"2022-07-25",397.72
"2022-07-26",392.98
"2022-07-27",395.97
"2022-07-28",398.72
"2022-07-29",421.46
"2022-08-01",427.7
"2022-08-02",429.36
"2022-08-03",423.22
"2022-08-04",419.12
"2022-08-05",422.16
"2022-08-08",417.08
"2022-08-09",433.26
"2022-08-10",428.18
"2022-08-11",434.62
"2022-08-12",426.03
"2022-08-16",434.78
"2022-08-17",420.43
"2022-08-18",412.31
"2022-08-19",409.45
"2022-08-22",393.45
"2022-08-23",381.43
"2022-08-24",382.39
"2022-08-25",382.03
"2022-08-26",383.86
"2022-08-29",372.44
"2022-08-30",365.76
"2022-08-31",352.93
"2022-09-01",341.57
"2022-09-02",332
"2022-09-05",335.27
"2022-09-06",335.91
"2022-09-07",337.73
"2022-09-08",343.13
"2022-09-09",346.8
"2022-09-12",351.4
"2022-09-13",369.43
"2022-09-14",368.92
"2022-09-15",367.28
"2022-09-16",362.03
"2022-09-19",362.58
"2022-09-20",362.94
"2022-09-21",366.58
"2022-09-22",372.04
"2022-09-23",378.92
"2022-09-26",371.28
"2022-09-27",366.11
"2022-09-28",366.65
"2022-09-29",369.23
"2022-09-30",365.45
"2022-10-03",371.88
"2022-10-04",389.11
"2022-10-05",386.18
"2022-10-06",383.47
"2022-10-07",391.32
"2022-10-10",394.47
"2022-10-11",387.65
"2022-10-12",379.8
"2022-10-13",367.44
"2022-10-14",369.34
"2022-10-17",351.05
"2022-10-18",356.98
"2022-10-19",350.93
"2022-10-20",353.23
"2022-10-21",359.67
"2022-10-24",363.3
"2022-10-25",366.03
"2022-10-26",363.22
"2022-10-27",364.73
"2022-10-28",365.47
"2022-10-31",361.35
"2022-11-02",360.95
"2022-11-03",372.24
"2022-11-04",370.77
"2022-11-07",394.06
"2022-11-08",394.58
"2022-11-09",398.92
"2022-11-10",391.31
"2022-11-14",394.89
"2022-11-15",399.19
"2022-11-16",391.74
"2022-11-17",389.41
"2022-11-18",376.1
"2022-11-21",376.1
"2022-11-22",372.31
"2022-11-23",376.41
"2022-11-24",380.59
"2022-11-25",383.49
"2022-11-28",382.48
"2022-11-29",382.49
"2022-11-30",376.91
"2022-12-01",385.2
"2022-12-02",404.44
"2022-12-05",408.74
"2022-12-06",394.54
"2022-12-07",389.69
"2022-12-08",397.77
"2022-12-09",402.83
"2022-12-12",413.38
"2022-12-13",406.34
"2022-12-14",417.59
"2022-12-15",420.91
"2022-12-16",402.33
"2022-12-19",398.27
"2022-12-20",394.41
"2022-12-21",402.57
"2022-12-22",401.4
"2022-12-23",396.49
"2022-12-27",402.54
"2022-12-28",410
"2022-12-29",406.17
"2022-12-30",411.3
"2023-01-02",410.74
"2023-01-03",409.46
"2023-01-04",402.99
"2023-01-05",389.56
"2023-01-09",384.11
"2023-01-10",379.08
"2023-01-11",377.76
"2023-01-12",375.48
"2023-01-13",384.39
"2023-01-16",394.18
"2023-01-17",393.63
"2023-01-18",386.35
"2023-01-19",375.6
"2023-01-20",379.18
"2023-01-23",384.31
"2023-01-24",381.31
"2023-01-25",381.43
"2023-01-26",383.29
"2023-01-27",388.05
"2023-01-30",379.62
"2023-01-31",379.44
"2023-02-01",382.54
"2023-02-02",374.38
"2023-02-03",375.95
"2023-02-06",354.87
"2023-02-07",347.18
"2023-02-08",344.25
"2023-02-09",349.98
"2023-02-10",343.43
"2023-02-13",342.35
"2023-02-14",340.27
"2023-02-15",342.48
"2023-02-16",342.66
"2023-02-17",346.89
"2023-02-20",346.1
"2023-02-21",345.69
"2023-02-22",351.48
"2023-02-23",347.07
"2023-02-24",342.05
"2023-02-27",338.55
"2023-02-28",338.75
"2023-03-01",343.7
"2023-03-02",342.34
"2023-03-03",344.94
"2023-03-06",348.47
"2023-03-07",352.05
"2023-03-08",341.91
"2023-03-09",342.16
"2023-03-10",340.31
"2023-03-13",328.95
"2023-03-14",326.25
"2023-03-15",327.69
"2023-03-16",327.21
"2023-03-17",320.7
"2023-03-20",329.95
"2023-03-21",331.41
"2023-03-22",324.17
"2023-03-23",326.95
"2023-03-24",333.15
"2023-03-27",333.95
"2023-03-28",326.46
"2023-03-29",328.03
"2023-03-30",327.63
"2023-03-31",334.62
"2023-04-03",337.03
"2023-04-04",333.23
"2023-04-05",350.67
"2023-04-06",352.04
"2023-04-11",352.09
"2023-04-12",353.38
"2023-04-13",358.59
"2023-04-14",362.53
"2023-04-17",356.36
"2023-04-18",349.28
"2023-04-19",350.68
"2023-04-20",352.3
"2023-04-21",351.08
"2023-04-24",346.63
"2023-04-25",352.28
"2023-04-26",341.59
"2023-04-27",339.31
"2023-04-28",344.03
"2023-05-02",344.53
"2023-05-04",349.77
"2023-05-05",352.3
"2023-05-08",347.02
"2023-05-09",347.01
"2023-05-10",344.5
"2023-05-11",342.05
"2023-05-12",326.49
"2023-05-15",325.8
"2023-05-16",326.68
"2023-05-17",322.55
"2023-05-18",322.24
"2023-05-19",321.78
"2023-05-22",329.1
"2023-05-23",328.46
"2023-05-24",323.7
"2023-05-25",315.65
"2023-05-26",315.75
"2023-05-29",315.61
"2023-05-30",323.31
"2023-05-31",320.45
"2023-06-01",320.23
"2023-06-02",321.79
"2023-06-05",319.65
"2023-06-06",318.12
"2023-06-07",317.81
"2023-06-09",325.52
"2023-06-12",327.45
"2023-06-13",325.24
"2023-06-14",325.93
"2023-06-15",330.01
"2023-06-16",328.95
"2023-06-19",333.05
"2023-06-20",334.77
"2023-06-21",320.1
"2023-06-22",314.02
"2023-06-23",313.74
"2023-06-26",311.4
"2023-06-27",309.85
"2023-06-28",314.01
"2023-06-29",308.6
"2023-06-30",308.34
"2023-07-03",314.69
"2023-07-04",316.71
"2023-07-05",315.8
"2023-07-06",318.49
"2023-07-07",312.15
"2023-07-10",316.54
"2023-07-11",317.49
"2023-07-12",316.71
"2023-07-13",325.58
"2023-07-14",333.85
"2023-07-17",336.26
"2023-07-18",332.59
"2023-07-19",334.17
"2023-07-20",332.82
"2023-07-21",325.92
"2023-07-24",324.17
"2023-07-25",322.48
"2023-07-26",328.44
"2023-07-27",331.16
"2023-07-28",322.04
"2023-07-31",325.74
"2023-08-01",333.86
"2023-08-02",321.22
"2023-08-03",300.77
"2023-08-04",298.53
"2023-08-07",298.53
"2023-08-08",291.63
"2023-08-09",282.98
"2023-08-10",286.12
"2023-08-11",288.69
"2023-08-14",289.88
"2023-08-16",288.33
"2023-08-17",279.1
"2023-08-18",281.96
"2023-08-21",280.03
"2023-08-22",289.02
"2023-08-23",290.17
"2023-08-24",294.79
"2023-08-25",292.95
"2023-08-28",297.86
"2023-08-29",298
"2023-08-30",303.48
"2023-08-31",299.94
"2023-09-01",297.11
"2023-09-04",297.33
"2023-09-05",298.01
"2023-09-06",293.13
"2023-09-07",287.44
"2023-09-08",285.06
"2023-09-11",285.68
"2023-09-12",288.68
"2023-09-13",291.18
"2023-09-14",289.47
"2023-09-15",290.56
"2023-09-18",296.39
"2023-09-19",296.77
"2023-09-20",295.41
"2023-09-21",297.99
"2023-09-22",294.06
"2023-09-25",292.72
"2023-09-26",286.69
"2023-09-27",283.35
"2023-09-28",281.28
"2023-09-29",278.76
"2023-10-02",271.04
"2023-10-03",257.49
"2023-10-04",255.49
"2023-10-05",248.51
"2023-10-06",242.35
"2023-10-09",251.33
"2023-10-10",250.48
"2023-10-11",251.96
"2023-10-12",253.44
"2023-10-13",252.4
"2023-10-16",261.71
"2023-10-17",260.41
"2023-10-18",263.46
"2023-10-19",266.76
"2023-10-20",270.56
"2023-10-23",277.95
"2023-10-24",273.13
"2023-10-25",269.78
"2023-10-26",268.99
"2023-10-27",267.33
"2023-10-30",266.65
"2023-10-31",269.54
"2023-11-02",267.23
"2023-11-03",263.74
"2023-11-06",264.77
"2023-11-07",265.26
"2023-11-08",259.09
"2023-11-09",258.52
"2023-11-10",261.27
"2023-11-13",257.82
"2023-11-14",256.62
"2023-11-15",264.04
"2023-11-16",267.3
"2023-11-17",272.13
"2023-11-20",270.41
"2023-11-21",267.86
"2023-11-22",271.14
"2023-11-23",268.11
"2023-11-24",268.01
"2023-11-27",275.55
"2023-11-28",281.28
"2023-11-29",286.55
"2023-11-30",289.31
"2023-12-01",290.88
"2023-12-04",294.47
"2023-12-05",281.83
"2023-12-06",278.32
"2023-12-07",277.68
"2023-12-08",273.48
"2023-12-11",264.33
"2023-12-12",264.96
"2023-12-13",266.75
"2023-12-14",269.98
"2023-12-15",289.59
"2023-12-18",285.86
"2023-12-19",283.89
"2023-12-20",289.8
"2023-12-21",292.71
"2023-12-22",291.32
"2023-12-27",291.67
"2023-12-28",297.76
"2023-12-29",292.09
"2024-01-02",285.93
"2024-01-03",280.32
"2024-01-04",265.24
"2024-01-05",263.13
"2024-01-08",264.65
"2024-01-09",267.77
"2024-01-10",263
"2024-01-11",263.71
"2024-01-12",259.25
"2024-01-15",267.34
"2024-01-16",267.06
"2024-01-17",262.25
"2024-01-18",254.59
"2024-01-19",256.91
"2024-01-22",257.54
"2024-01-23",255.5
"2024-01-24",255.57
"2024-01-25",258.89
"2024-01-26",259.66
"2024-01-29",260.32
"2024-01-30",264.53
"2024-01-31",265.12
"2024-02-01",262.2
"2024-02-02",262.44
"2024-02-05",259.16
"2024-02-06",255.57
"2024-02-07",255.57
"2024-02-08",256.73
"2024-02-09",264.99
"2024-02-12",266.69
"2024-02-13",267.86
"2024-02-14",263.08
"2024-02-15",264.09
"2024-02-16",272.11
"2024-02-19",277.71
"2024-02-20",278.67
"2024-02-21",270.65
"2024-02-22",268.1
"2024-02-23",272.43
"2024-02-26",274.58
"2024-02-27",271
"2024-02-28",271.6
"2024-02-29",267.56
"2024-03-01",269.47
"2024-03-04",277.11
"2024-03-05",284.91
"2024-03-06",282.05
"2024-03-07",290.23
"2024-03-08",291.01
"2024-03-11",286.47
"2024-03-12",288.21
"2024-03-13",288.1
"2024-03-14",299.7
"2024-03-15",299.72
"2024-03-18",305.46
"2024-03-19",308.05
"2024-03-20",308.45
"2024-03-21",306.71
"2024-03-22",310.54
"2024-03-25",305.86
"2024-03-26",308.93
"2024-03-27",306.25
"2024-03-28",311.01
"2024-04-02",314.27
"2024-04-03",328.01
"2024-04-04",341.79
"2024-04-05",344.06
"2024-04-08",345.35
"2024-04-09",351.38
"2024-04-10",350.99
"2024-04-11",356.58
"2024-04-12",359.37
"2024-04-15",357.78
"2024-04-16",364.78
"2024-04-17",356.86
"2024-04-18",353.54
"2024-04-19",355.24
"2024-04-22",358.58
"2024-04-23",338.93
"2024-04-24",339.75
"2024-04-25",342.32
"2024-04-26",342.15
"2024-04-29",344.25
"2024-04-30",341.5
"2024-05-02",321.6
"2024-05-06",316.17
"2024-05-07",327.57
"2024-05-08",328.49
"2024-05-09",328.51
"2024-05-10",329.35
"2024-05-13",342.39
"2024-05-14",339.8
"2024-05-15",344.11
"2024-05-16",355.84
"2024-05-17",359.51
"2024-05-20",359.33
"2024-05-21",378.89
"2024-05-22",388.26
"2024-05-23",376.89
"2024-05-24",361.46
"2024-05-27",362.56
"2024-05-28",365.23
"2024-05-29",384.72
"2024-05-31",365.09
"2024-06-03",353.06
"2024-06-04",358.4
"2024-06-05",339.59
"2024-06-06",347.5
"2024-06-07",363.62
"2024-06-10",340.68
"2024-06-11",343.41
"2024-06-12",335.45
"2024-06-13",347.15
"2024-06-14",333.97
"2024-06-17",340.99
"2024-06-18",344.36
"2024-06-19",345.72
"2024-06-20",347.22
"2024-06-21",362.2
"2024-06-24",349.06
"2024-06-25",345.85
"2024-06-26",337.79
"2024-06-27",337.23
"2024-06-28",339.99
"2024-07-01",342.89
"2024-07-02",340.84
"2024-07-03",340.7
"2024-07-04",357.02
"2024-07-05",356.88
"2024-07-08",364.76
"2024-07-09",357.08
"2024-07-10",355.35
"2024-07-11",359.47
"2024-07-12",364.54
"2024-07-15",358.35
"2024-07-16",358.23
"2024-07-17",363.47
"2024-07-18",350.47
"2024-07-19",344.31
"2024-07-22",326.94
"2024-07-23",324.15
"2024-07-24",323.57
"2024-07-25",317.1
"2024-07-26",299
"2024-07-29",303.22
"2024-07-30",302.65
"2024-07-31",309.5
"2024-08-01",316.1
"2024-08-02",306.86
"2024-08-05",298.13
"2024-08-06",275.13
"2024-08-07",274.62
"2024-08-08",271.44
"2024-08-09",277.24
"2024-08-12",279.55
"2024-08-13",284.41
"2024-08-14",286.11
"2024-08-16",282.12
"2024-08-19",298.74
"2024-08-20",302.21
"2024-08-21",306.83
"2024-08-22",308.9
"2024-08-23",302.68
"2024-08-26",312.68
"2024-08-27",313.79
"2024-08-28",311.94
"2024-08-29",303.73
"2024-08-30",305.39
"2024-09-02",296.44
"2024-09-03",295.43
"2024-09-04",284.39
"2024-09-05",285.96
"2024-09-06",291.67
"2024-09-09",282.18
"2024-09-10",286.79
"2024-09-11",288.42
"2024-09-12",291.45
"2024-09-13",302.29
"2024-09-16",314.1
"2024-09-17",315.57
"2024-09-18",312.89
"2024-09-19",308.99
"2024-09-20",317.33
"2024-09-23",317.53
"2024-09-24",312.72
"2024-09-25",329.6
"2024-09-26",323.43
"2024-09-27",328.6
"2024-09-30",327.37
"2024-10-01",320.62
"2024-10-02",321.56
"2024-10-03",321.47
"2024-10-04",322.21
"2024-10-07",319.91
"2024-10-08",311.77
"2024-10-09",295.45
"2024-10-10",296.98
"2024-10-11",303.26
"2024-10-14",311.2
"2024-10-15",307.79
"2024-10-16",311.28
"2024-10-17",313.79
"2024-10-18",313.7
"2024-10-21",329.5
"2024-10-22",335
"2024-10-23",342.46
"2024-10-24",329.14
"2024-10-25",327.68
"2024-10-28",327.79
"2024-10-29",332.88
"2024-10-30",337.74
"2024-10-31",332.71
"2024-11-04",315.06
"2024-11-05",313.14
"2024-11-06",315.6
"2024-11-07",301.57
"2024-11-08",303.74
"2024-11-12",294.29
"2024-11-13",295.32
"2024-11-14",295.26
"2024-11-15",296.12
"2024-11-18",291.76
"2024-11-19",297.92
"2024-11-20",299.26
"2024-11-21",297.43
"2024-11-22",298.2
"2024-11-25",305.85
"2024-11-26",293.51
"2024-11-27",295.08
"2024-11-28",291.07
"2024-11-29",293.07
"2024-12-02",299
"2024-12-03",298.12
"2024-12-04",303.09
"2024-12-05",307.05
"2024-12-06",301.56
"2024-12-09",302.19
"2024-12-10",309.18
"2024-12-11",312.02
"2024-12-12",311.8
"2024-12-13",298.19
"2024-12-16",291.9
"2024-12-17",291.45
"2024-12-18",289.95
"2024-12-19",285.67
"2024-12-20",267.02
"2024-12-23",271.36
"2024-12-27",273.64
"2024-12-30",272.51
"2025-01-02",266.03
"2025-01-03",273.72
"2025-01-07",278.62
"2025-01-08",279.56
"2025-01-09",278.96
"2025-01-10",282.5
"2025-01-13",284.27
"2025-01-14",275.95
"2025-01-15",274.69
"2025-01-16",288.08
"2025-01-17",286.52
"2025-01-20",282.16
"2025-01-21",281.92
"2025-01-22",283.99
"2025-01-23",284.05
"2025-01-24",279.53
"2025-01-27",281.58
"2025-01-28",271.59
"2025-01-29",278.02
"2025-01-30",283.32
"2025-01-31",295.13
"2025-02-03",293.12
"2025-02-04",294.83
"2025-02-05",298.01
"2025-02-06",296.93
"2025-02-07",295.18
"2025-02-10",293.7
"2025-02-11",297.48
"2025-02-12",296.02
"2025-02-13",302.93
"2025-02-14",303.41
"2025-02-17",299.76
"2025-02-18",300.23
"2025-02-19",307.64
"2025-02-20",302.46
"2025-02-21",302.88
"2025-02-24",295.7
"2025-02-25",290.46
"2025-02-26",281.2
"2025-02-27",288.85
"2025-02-28",282.51
"2025-03-03",275.73
"2025-03-04",286.14
"2025-03-05",283.98
"2025-03-06",293.92
"2025-03-07",294.33
"2025-03-10",287.53
"2025-03-11",283.02
"2025-03-12",286
"2025-03-13",291.55
"2025-03-14",296.48
"2025-03-17",298.67
"2025-03-18",297.91
"2025-03-19",304.27
"2025-03-20",300.22
"2025-03-21",297.3
"2025-03-24",291.59
"2025-03-25",291.51
"2025-03-26",299.8
"2025-03-27",297.81
"2025-03-28",304.61
"2025-03-31",300.39
"2025-04-01",293.27
"2025-04-02",292.85
"2025-04-03",297.92
"2025-04-04",269.08
"2025-04-07",236.98
"2025-04-08",230.71
"2025-04-09",233.75
"2025-04-10",237.42
"2025-04-11",243.49
"2025-04-14",251.25
"2025-04-15",254.38
"2025-04-16",257.39
"2025-04-17",263
"2025-04-22",259.12
"2025-04-23",265.86
"2025-04-24",269.55
"2025-04-25",269.83
"2025-04-28",266.04
"2025-04-29",268.59
"2025-04-30",270.8
"2025-05-02",267
"2025-05-05",262.38
"2025-05-06",265.2
"2025-05-07",271.3
"2025-05-08",269.26
"2025-05-09",269.24
"2025-05-12",265.47
"2025-05-13",262.66
"2025-05-14",265.6
"2025-05-15",259.51
"2025-05-16",261.12
"2025-05-19",261.37
"2025-05-20",262.99
"2025-05-21",267.85
"2025-05-22",270.09
"2025-05-23",266.75
"2025-05-26",269.14
"2025-05-27",270.44
"2025-05-28",270.87
"2025-05-29",270.69
"2025-05-30",268.51
"2025-06-02",268.01
"2025-06-03",280.6
"2025-06-04",280.49
"2025-06-05",282.26
"2025-06-06",291.82
"2025-06-09",291.63
"2025-06-10",295.39
"2025-06-11",300.66
"2025-06-12",296.32
"2025-06-13",297.58
"2025-06-16",292.99
"2025-06-17",297.09
"2025-06-18",296.67
"2025-06-20",294.24
"2025-06-23",294.1
"2025-06-24",286.11
"2025-06-25",284.87
"2025-06-26",288
"2025-06-27",289.14
"2025-06-30",288.91
"2025-07-01",286.34
"2025-07-02",290.31
"2025-07-03",294.98
"2025-07-04",294.92
"2025-07-07",292.44
"2025-07-08",290.55
"2025-07-09",288.97
"2025-07-10",297.47
"2025-07-11",317.49
"2025-07-14",314.82
"2025-07-15",307.17
"2025-07-16",307.34
"2025-07-17",309.41
"2025-07-18",311.19
"2025-07-21",321.83
"2025-07-22",324.57
"2025-07-23",323.96
"2025-07-24",320.54
"2025-07-25",310.06
"2025-07-28",307.44
"2025-07-29",307.89
"2025-07-30",301.11
"2025-07-31",287.97
"2025-08-01",289.88
"2025-08-04",294.71
"2025-08-05",301.06
"2025-08-06",302.31
"2025-08-07",307.08
"2025-08-08",310.43
"2025-08-11",301.91
"2025-08-12",304.14
"2025-08-13",311
"2025-08-14",305.19
"2025-08-18",304.32
"2025-08-19",296.23
"2025-08-20",300.99
"2025-08-21",304.77
"2025-08-22",316.36
"2025-08-25",312.47
"2025-08-26",311.44
"2025-08-27",312.57
"2025-08-28",318.49
"2025-08-29",330.82
"2025-09-01",331
"2025-09-02",341.2
"2025-09-03",347.11
"2025-09-04",339.38
"2025-09-05",340.61
"2025-09-08",344.62
"2025-09-09",338
"2025-09-10",341.08
"2025-09-11",348.1
"2025-09-12",357.06
"2025-09-15",358.53
"2025-09-16",357.92
"2025-09-17",348.27
"2025-09-18",347.88
"2025-09-19",359.86
"2025-09-22",373.56
"2025-09-23",378.02
"2025-09-24",373.28
"2025-09-25",384.85
"2025-09-26",405.67
"2025-09-29",410.13
"2025-09-30",405.11
"2025-10-01",419.02
"2025-10-02",401.4
"2025-10-03",422.29
"2025-10-06",428.82
"2025-10-07",416.2
"2025-10-08",437.11
"2025-10-09",408.94
"2025-10-10",410.14
"2025-10-13",453.76
"2025-10-14",456.74
"2025-10-15",466.42
"2025-10-16",492.31
"2025-10-17",448.63
"2025-10-20",466.06
"2025-10-21",415.61
"2025-10-22",415.36
"2025-10-23",429.44
"2025-10-24",427.77
"2025-10-27",403.19
"2025-10-28",410.07
"2025-10-29",417.91
"2025-10-30",427.6
"2025-10-31",422.08
"2025-11-03",420.72
"2025-11-04",410.9
"2025-11-05",420.45
"2025-11-06",419.51
"2025-11-07",422.07
"2025-11-10",449.79
"2025-11-12",490.02
"2025-11-13",485.97
"2025-11-14",453.15
"2025-11-17",453.25
"2025-11-18",450.89
"2025-11-19",455.01
"2025-11-20",446.7
"2025-11-21",438.98
"2025-11-24",444.26
"2025-11-25",453.15
"2025-11-26",478.98
"2025-11-27",478.95
"2025-11-28",525.66
"2025-12-01",551.84
"2025-12-02",544.5
"2025-12-03",542.87
"2025-12-04",526.49
"2025-12-05",549.09
"2025-12-08",539.34
"2025-12-09",574.8
"2025-12-10",577.35
"2025-12-11",627.04
"2025-12-12",588.71
"2025-12-15",611.05
"2025-12-16",607.1
"2025-12-17",658.48
"2025-12-18",634.14
"2025-12-19",667.38
"2025-12-22",683.09
"2025-12-23",720.99
"2025-12-29",710.75
"2026-01-02",719.02
"2026-01-05",803.72
"2026-01-07",820.97
"2026-01-08",777.7
"2026-01-09",845.73
"2026-01-12",933.8
"2026-01-13",954.19
"2026-01-14",1030.1
"2026-01-15",1051.26
"2026-01-16",994.67
"2026-01-19",996.06
